task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
42	f1/c44a5f	53160621	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_K16)	COMPLETED	0	2026-06-21 18:13:04.065	2m 57s	1m 50s	107.7%	1.5 GB	1.5 TB	1.5 GB	939.1 MB
59	bc/c897b4	53160643	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_M21)	COMPLETED	0	2026-06-21 18:13:05.752	2m 55s	1m 51s	107.2%	1.6 GB	1.5 TB	1.5 GB	946.7 MB
48	21/068386	53160632	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_L16)	COMPLETED	0	2026-06-21 18:13:04.658	2m 56s	1m 52s	107.5%	1.6 GB	1.5 TB	1.4 GB	924.5 MB
109	88/e6fe3c	53160718	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_A549_50SPD_A21)	COMPLETED	0	2026-06-21 18:13:10.739	2m 50s	1m 47s	107.8%	1.6 GB	1.5 TB	1.4 GB	934.3 MB
119	4d/fb0825	53160736	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_A549_50SPD_C14)	COMPLETED	0	2026-06-21 18:13:11.641	2m 49s	1m 41s	109.4%	1.4 GB	1.5 TB	1.4 GB	883.5 MB
114	fa/96d937	53160728	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_A549_50SPD_B22)	COMPLETED	0	2026-06-21 18:13:11.243	2m 50s	1m 41s	108.9%	1.6 GB	1.5 TB	1.4 GB	907.8 MB
123	57/8e1529	53160760	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_A549_50SPD_C18)	COMPLETED	0	2026-06-21 18:13:12.242	2m 49s	1m 44s	106.4%	1.5 GB	1.5 TB	1.4 GB	900.7 MB
118	03/fda2fd	53160741	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_A549_50SPD_C13)	COMPLETED	0	2026-06-21 18:13:11.740	2m 49s	1m 45s	97.5%	1.3 GB	1.5 TB	1.2 GB	799 MB
9	f0/a8a0ae	53160533	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_C20)	COMPLETED	0	2026-06-21 18:13:01.591	3m 4s	2m 2s	106.6%	1.7 GB	1.5 TB	1.5 GB	985.4 MB
18	d3/518108	53160549	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_F16)	COMPLETED	0	2026-06-21 18:13:01.856	3m 4s	2m 1s	105.8%	1.5 GB	1.5 TB	1.4 GB	901 MB
23	4c/7db135	53160570	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_G20)	COMPLETED	0	2026-06-21 18:13:02.085	3m 4s	1m 59s	101.2%	1.6 GB	1.5 TB	1.5 GB	945.2 MB
11	84/3fff9b	53160535	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_D18)	COMPLETED	0	2026-06-21 18:13:01.677	3m 4s	1m 57s	108.3%	1.7 GB	1.5 TB	1.5 GB	989 MB
31	f1/16ff52	53160596	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_I17)	COMPLETED	0	2026-06-21 18:13:02.863	3m 3s	1m 58s	110.3%	1.6 GB	1.5 TB	1.5 GB	971 MB
37	a0/81502c	53160612	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_J17)	COMPLETED	0	2026-06-21 18:13:03.642	3m 2s	1m 57s	108.0%	1.6 GB	1.5 TB	1.5 GB	957.6 MB
50	c0/2c3556	53160634	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_L18)	COMPLETED	0	2026-06-21 18:13:04.841	3m 1s	1m 55s	95.3%	1.4 GB	1.5 TB	1.3 GB	834 MB
56	02/f38bd0	53160640	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_M18)	COMPLETED	0	2026-06-21 18:13:05.458	3m 1s	1m 57s	85.6%	1.3 GB	1.5 TB	1.2 GB	771.5 MB
122	d9/b5f9f3	53160756	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_A549_50SPD_C17)	COMPLETED	0	2026-06-21 18:13:12.046	2m 54s	1m 48s	99.1%	1.4 GB	1.5 TB	1.3 GB	823.6 MB
14	ef/f5e74f	53160541	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_D21)	COMPLETED	0	2026-06-21 18:13:01.762	3m 9s	2m 5s	99.0%	1.6 GB	1.5 TB	1.4 GB	926 MB
22	f8/0268af	53160582	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_G17)	COMPLETED	0	2026-06-21 18:13:02.141	3m 9s	2m 2s	101.5%	1.6 GB	1.5 TB	1.5 GB	967.2 MB
6	54/a19497	53160529	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_B21)	COMPLETED	0	2026-06-21 18:13:01.490	3m 10s	2m 5s	107.3%	1.7 GB	1.5 TB	1.6 GB	1022 MB
15	cb/7a35f1	53160542	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_E18)	COMPLETED	0	2026-06-21 18:13:01.784	3m 9s	2m 3s	97.0%	1.5 GB	1.5 TB	1.4 GB	913 MB
33	57/e3b0d3	53160606	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_I19)	COMPLETED	0	2026-06-21 18:13:03.343	3m 8s	2m 3s	95.4%	1.4 GB	1.5 TB	1.3 GB	850.8 MB
38	08/adb8e1	53160610	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_J18)	COMPLETED	0	2026-06-21 18:13:03.548	3m 7s	2m 5s	95.7%	1.4 GB	1.5 TB	1.3 GB	866.2 MB
120	96/883a53	53160752	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_A549_50SPD_C15)	COMPLETED	0	2026-06-21 18:13:11.842	2m 59s	1m 51s	98.3%	1.4 GB	1.5 TB	1.3 GB	856.4 MB
62	0f/9658a3	53160645	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_N18)	COMPLETED	0	2026-06-21 18:13:05.962	3m 5s	1m 58s	82.6%	1.3 GB	1.5 TB	1.2 GB	762.9 MB
121	d0/dabc8a	53160754	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_A549_50SPD_C16)	COMPLETED	0	2026-06-21 18:13:11.948	2m 59s	1m 51s	98.2%	1.4 GB	1.5 TB	1.3 GB	845.5 MB
125	a2/90e47d	53160762	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_A549_50SPD_C20)	COMPLETED	0	2026-06-21 18:13:12.342	2m 59s	1m 52s	105.7%	1.7 GB	1.5 TB	1.5 GB	968.6 MB
126	1f/e14ca3	53160766	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_A549_50SPD_C21)	COMPLETED	0	2026-06-21 18:13:12.543	2m 58s	1m 56s	89.8%	1.5 GB	1.5 TB	1.3 GB	872.9 MB
144	58/3b4042	53160805	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_H460_50SPD_F20)	COMPLETED	0	2026-06-21 18:13:14.441	2m 57s	1m 51s	102.4%	1.5 GB	1.5 TB	1.4 GB	931.1 MB
34	bd/1783a0	53160602	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_I20)	COMPLETED	0	2026-06-21 18:13:03.141	3m 13s	2m 9s	95.4%	1.5 GB	1.5 TB	1.4 GB	886.3 MB
3	c1/6feb78	53160524	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_B18)	COMPLETED	0	2026-06-21 18:13:01.213	3m 15s	2m 12s	107.9%	1.9 GB	1.5 TB	1.7 GB	1.1 GB
16	7f/eed6ae	53160544	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_E19)	COMPLETED	0	2026-06-21 18:13:01.810	3m 14s	2m 9s	104.3%	1.6 GB	1.5 TB	1.5 GB	970.5 MB
49	d8/a8d033	53160633	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_L17)	COMPLETED	0	2026-06-21 18:13:04.742	3m 11s	2m 5s	109.0%	1.7 GB	1.5 TB	1.6 GB	1017.8 MB
53	e3/f6c6c6	53160637	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_L21)	COMPLETED	0	2026-06-21 18:13:05.146	3m 11s	2m 6s	83.2%	1.3 GB	1.5 TB	1.2 GB	800 MB
65	03/ace9bb	53160650	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_N21)	COMPLETED	0	2026-06-21 18:13:06.447	3m 10s	2m 3s	109.0%	1.7 GB	1.5 TB	1.6 GB	1 GB
136	c6/2cecdb	53160785	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_H460_50SPD_F12)	COMPLETED	0	2026-06-21 18:13:13.443	3m 3s	1m 56s	84.4%	1.3 GB	1.5 TB	1.2 GB	807 MB
7	aa/cfe468	53160531	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_C18)	COMPLETED	0	2026-06-21 18:13:01.547	3m 19s	2m 16s	105.1%	1.8 GB	1.5 TB	1.7 GB	1.1 GB
25	7a/14f385	53160586	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_H17)	COMPLETED	0	2026-06-21 18:13:02.343	3m 19s	2m 11s	101.5%	1.6 GB	1.5 TB	1.5 GB	979.8 MB
43	63/680f66	53160623	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_K17)	COMPLETED	0	2026-06-21 18:13:04.142	3m 17s	2m 12s	102.2%	1.7 GB	1.5 TB	1.5 GB	989.2 MB
36	67/589127	53160608	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_J16)	COMPLETED	0	2026-06-21 18:13:03.442	3m 18s	2m 14s	96.1%	1.6 GB	1.5 TB	1.5 GB	937 MB
52	bc/403ce7	53160636	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_L20)	COMPLETED	0	2026-06-21 18:13:05.043	3m 16s	2m 13s	85.0%	1.4 GB	1.5 TB	1.3 GB	847.3 MB
66	4d/40a624	53160649	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_O16)	COMPLETED	0	2026-06-21 18:13:06.347	3m 15s	2m 12s	83.5%	1.4 GB	1.5 TB	1.3 GB	833.6 MB
115	25/7863df	53160730	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_A549_50SPD_B23)	COMPLETED	0	2026-06-21 18:13:11.341	3m 10s	2m 2s	107.6%	1.8 GB	1.5 TB	1.7 GB	1.1 GB
117	c0/dc1ac7	53160734	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_A549_50SPD_C12)	COMPLETED	0	2026-06-21 18:13:11.545	3m 9s	2m 4s	108.2%	1.8 GB	1.5 TB	1.7 GB	1.1 GB
60	21/d050ba	53160644	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_N16)	COMPLETED	0	2026-06-21 18:13:05.849	3m 20s	2m 16s	85.5%	1.5 GB	1.5 TB	1.4 GB	874.9 MB
135	9c/d4778b	53160783	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_H460_50SPD_F11)	COMPLETED	0	2026-06-21 18:13:13.341	3m 13s	2m 8s	82.2%	1.4 GB	1.5 TB	1.3 GB	852.4 MB
137	ff/b8d117	53160787	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_H460_50SPD_F13)	COMPLETED	0	2026-06-21 18:13:13.542	3m 12s	2m 10s	90.9%	1.6 GB	1.5 TB	1.5 GB	960.9 MB
151	a6/ae0790	53160814	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_20xSC_A549_D15)	COMPLETED	0	2026-06-21 18:13:14.942	3m 11s	2m 7s	107.1%	1.8 GB	1.5 TB	1.6 GB	1 GB
28	0f/cdc5f9	53160600	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_H20)	COMPLETED	0	2026-06-21 18:13:03.044	3m 28s	2m 23s	97.5%	1.7 GB	1.5 TB	1.6 GB	1000.6 MB
64	c9/3c8e38	53160648	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_N20)	COMPLETED	0	2026-06-21 18:13:06.245	3m 25s	2m 22s	85.0%	1.5 GB	1.5 TB	1.4 GB	908.3 MB
111	28/3189bd	53160722	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_A549_50SPD_A23)	COMPLETED	0	2026-06-21 18:13:10.942	3m 20s	2m 16s	108.8%	1.9 GB	1.5 TB	1.8 GB	1.1 GB
113	a9/96403d	53160725	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_A549_50SPD_B21)	COMPLETED	0	2026-06-21 18:13:11.149	3m 20s	2m 12s	109.0%	1.9 GB	1.5 TB	1.8 GB	1.1 GB
32	ae/cb0316	53160598	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_I18)	COMPLETED	0	2026-06-21 18:13:02.941	3m 33s	2m 30s	96.7%	1.7 GB	1.5 TB	1.6 GB	1 GB
51	4d/35576c	53160635	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_L19)	COMPLETED	0	2026-06-21 18:13:04.943	3m 31s	2m 28s	86.6%	1.6 GB	1.5 TB	1.5 GB	940.7 MB
55	39/82c7cd	53160639	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_M17)	COMPLETED	0	2026-06-21 18:13:05.343	3m 36s	2m 33s	86.8%	1.7 GB	1.5 TB	1.6 GB	995.5 MB
112	7b/2476a7	53160723	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_A549_50SPD_A24)	COMPLETED	0	2026-06-21 18:13:11.113	3m 30s	2m 25s	109.2%	2 GB	1.5 TB	1.9 GB	1.2 GB
128	3b/ebc51a	53160770	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_A549_50SPD_C23)	COMPLETED	0	2026-06-21 18:13:12.742	3m 28s	2m 24s	87.4%	1.7 GB	1.5 TB	1.6 GB	1018.3 MB
145	19/5f3ae7	53160801	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_H460_50SPD_F21)	COMPLETED	0	2026-06-21 18:13:14.240	3m 27s	2m 21s	104.3%	1.9 GB	1.5 TB	1.8 GB	1.2 GB
4	e3/bb5148	53160525	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_B19)	COMPLETED	0	2026-06-21 18:13:01.307	3m 45s	2m 42s	107.7%	2.3 GB	1.5 TB	2.1 GB	1.3 GB
17	1b/aa2d2f	53160545	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_E20)	COMPLETED	0	2026-06-21 18:13:01.831	3m 44s	2m 43s	106.2%	2 GB	1.5 TB	1.9 GB	1.2 GB
54	6c/2a99d5	53160638	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_M16)	COMPLETED	0	2026-06-21 18:13:05.246	3m 41s	2m 36s	87.2%	1.6 GB	1.5 TB	1.6 GB	1000.2 MB
61	5b/c442b1	53160646	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_N17)	COMPLETED	0	2026-06-21 18:13:06.072	3m 45s	2m 42s	88.7%	1.8 GB	1.5 TB	1.6 GB	1 GB
63	19/778871	53160647	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_N19)	COMPLETED	0	2026-06-21 18:13:06.155	3m 45s	2m 39s	87.2%	1.7 GB	1.5 TB	1.6 GB	1 GB
150	fa/504293	53160813	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_20xSC_A549_C15)	COMPLETED	0	2026-06-21 18:13:14.842	3m 36s	2m 29s	106.3%	2 GB	1.5 TB	1.8 GB	1.2 GB
154	cb/0e1253	53160817	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_40xSC_A549_G15)	COMPLETED	0	2026-06-21 18:13:15.241	3m 36s	2m 30s	105.2%	2 GB	1.5 TB	1.9 GB	1.2 GB
153	f9/13b56c	53160816	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_40xSC_A549_F15)	COMPLETED	0	2026-06-21 18:13:15.143	3m 36s	2m 34s	104.9%	2 GB	1.5 TB	1.9 GB	1.2 GB
129	c3/6732ac	53160768	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_H460_50SPD_D22)	COMPLETED	0	2026-06-21 18:13:12.650	3m 48s	2m 41s	89.7%	1.9 GB	1.5 TB	1.8 GB	1.1 GB
148	02/9cbd8d	53160807	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_H460_50SPD_F24)	COMPLETED	0	2026-06-21 18:13:14.541	3m 46s	2m 42s	105.9%	2.2 GB	1.5 TB	2.1 GB	1.3 GB
152	34/fa638e	53160815	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_40xSC_A549_E15)	COMPLETED	0	2026-06-21 18:13:15.045	3m 46s	2m 40s	104.8%	2.1 GB	1.5 TB	2 GB	1.3 GB
146	4c/259ae4	53160803	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_H460_50SPD_F22)	COMPLETED	0	2026-06-21 18:13:14.342	3m 57s	2m 53s	104.6%	2.3 GB	1.5 TB	2.2 GB	1.4 GB
130	6e/0246d3	53160773	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_H460_50SPD_D23)	COMPLETED	0	2026-06-21 18:13:12.843	4m 8s	3m 3s	89.1%	2.1 GB	1.5 TB	2 GB	1.3 GB
147	3e/2491bc	53160809	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_H460_50SPD_F23)	COMPLETED	0	2026-06-21 18:13:14.643	4m 6s	3m 3s	108.5%	2.4 GB	1.5 TB	2.2 GB	1.4 GB
149	e2/64e268	53160811	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_20xSC_A549_B15)	COMPLETED	0	2026-06-21 18:13:14.742	4m 16s	3m 13s	97.8%	2.4 GB	1.5 TB	2.3 GB	1.4 GB
131	ce/8b2243	53160775	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_H460_50SPD_D24)	COMPLETED	0	2026-06-21 18:13:12.942	4m 53s	3m 48s	92.8%	2.7 GB	1.5 TB	2.5 GB	1.6 GB
132	ef/36a828	53160779	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_H460_50SPD_E2)	COMPLETED	0	2026-06-21 18:13:13.143	4m 58s	3m 54s	92.9%	2.7 GB	1.5 TB	2.6 GB	1.6 GB
134	f2/8401df	53160781	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_H460_50SPD_E4)	COMPLETED	0	2026-06-21 18:13:13.242	5m 48s	4m 42s	95.3%	3.3 GB	1.5 TB	3.2 GB	2 GB
